  0.323580E+04  0.136840E-01 -0.165659E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.114259E-01
  0.395222E+04  0.929581E-02  0.395424E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.784466E-02
  0.482724E+04  0.632420E-02 -0.303863E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.528813E-02
  0.589601E+04  0.430569E-02 -0.906115E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.358890E-02
  0.720140E+04  0.293288E-02 -0.657882E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.244397E-02
  0.879582E+04  0.199842E-02  0.248222E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.167664E-02
  0.107432E+05  0.136208E-02 -0.243610E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.113603E-02
  0.131218E+05  0.928634E-03  0.113654E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.779080E-03
  0.160270E+05  0.633542E-03 -0.522940E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.521721E-03
  0.195754E+05  0.433002E-03 -0.231695E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.358626E-03
  0.239095E+05  0.297743E-03 -0.235925E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.245351E-03
